source_site,category_url,article_url,article_title,article_published_at,article_views,comment_index,comment,author,comment_date,likes,dislikes,scraped_at
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=4,https://www.dnes.bg/a/448-svobodno-vreme/723662-heyli-biybar-pokaza-top-forma-po-banski-tip-prashka,Хейли Бийбър показа топ форма по бански тип прашка,03.06.2026 | 22:06 ч.,,1,"Не ме интересува тая, не съм прочела статията, не съм й гледала снимките, пиша единствено и само да не ни занимавате. Пълен абсурд.",ГНМ,преди 3 дни,1,0,2026-06-07 10:56:19
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723709-vesela-babinova-i-vladimir-zombori-minaha-pod-venchiloto-snimki,Весела Бабинова и Владимир Зомбори минаха под венчилото СНИМКИ,03.06.2026 | 21:26 ч.,,4,"Толкова е бездарна като актриса, но явно се бута непрекъснато и в някакъв тесен кръг я фаворизират. И затвърждава клишето, че хубавите мъже ги грабват някакви дребни, мъжествени, грозни, но амбициозни жени. Вси пак имат дете, да са здрави и щастливи по своя си начин!",Лили,преди 3 дни,3,0,2026-06-07 10:56:23
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723709-vesela-babinova-i-vladimir-zombori-minaha-pod-venchiloto-snimki,Весела Бабинова и Владимир Зомбори минаха под венчилото СНИМКИ,03.06.2026 | 21:26 ч.,,3,Кои са па тия.,анонимен,преди 3 дни,8,1,2026-06-07 10:56:23
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723709-vesela-babinova-i-vladimir-zombori-minaha-pod-venchiloto-snimki,Весела Бабинова и Владимир Зомбори минаха под венчилото СНИМКИ,03.06.2026 | 21:26 ч.,,2,"Горката Весела, скоро ще стане тъжна с този гей Зомбори...също като Нети и геят Дони...тъжна история за тези 100% ви жени.",Дединов,преди 3 дни,8,1,2026-06-07 10:56:23
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723709-vesela-babinova-i-vladimir-zombori-minaha-pod-venchiloto-snimki,Весела Бабинова и Владимир Зомбори минаха под венчилото СНИМКИ,03.06.2026 | 21:26 ч.,,1,Крайно неприятни.,Цветелина,преди 3 дни,4,2,2026-06-07 10:56:23
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723688-polovinkata-na-kianu-riyvs-zhivyala-sam-s-dzhon-uik-zhivyala-sam-i-s-neo,"Половинката на Киану Рийвс: Живяла съм с Джон Уик, живяла съм и с Нео",03.06.2026 | 20:39 ч.,,1,Бесни страшни пенсии :))))),анонимен,преди 3 дни,1,3,2026-06-07 10:56:25
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723490-kak-da-sprem-da-ugazhdame-na-drugite,Как да спрем да угаждаме на другите?,03.06.2026 | 19:59 ч.,,2,"Ако детето по някакъв начин е било принудено да се държи така, че винаги да угажда на другите, то още в училище придобива в очита на останалите деца образа на будала, който може да бъде използван за всичко без да получава същото отношение като отплата. Затова навреме обяснявайте на децата си, че ако искат да направят нещо полезно за обществото трябва най-напред да се погрижат за себе си, после за най-близките си и едва след това да направят преценка дали си струва да помагат на този и онзи.",Възпитавай правилно,преди 3 дни,0,0,2026-06-07 10:56:28
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723490-kak-da-sprem-da-ugazhdame-na-drugite,Как да спрем да угаждаме на другите?,03.06.2026 | 19:59 ч.,,1,Ми добре де като искате да бъдете лоши бъдете лоши.Светът е толкова скапан защото има предимно лоши хора и не толкова ужасно лош защото има и добри хора.,анонимен,преди 3 дни,2,0,2026-06-07 10:56:28
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723664-dua-lipa-s-ekskluzivni-kadri-ot-svatbata-si,Дуа Липа с ексклузивни кадри от сватбата си,03.06.2026 | 19:11 ч.,,1,"Малко мъжага си пада дамата, мъж под чехъл ще е господинът..:))",анонимен,преди 3 дни,0,0,2026-06-07 10:56:30
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723592-kralitsa-letisiya-i-printsesa-sharliyn-ot-monako-zadadoha-lyatnata-moda-v-madrid,Кралица Летисия и принцеса Шарлийн от Монако зададоха лятната мода в Мадрид,03.06.2026 | 18:52 ч.,,1,Пара зити сър живуркат на държавния бюджет :))))),анонимен,преди 3 дни,1,1,2026-06-07 10:56:32
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723631-vekat-na-evraziya-kniga-za-bitkata-za-strategicheskiya-tsentar-na-sveta,"""Векът на Евразия"" - книга за битката за стратегическия център на света",03.06.2026 | 17:52 ч.,,2,"русия не може два окръга от украйна да контролира, камо ли европа...",българин,преди 3 дни,0,0,2026-06-07 10:56:34
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723631-vekat-na-evraziya-kniga-za-bitkata-za-strategicheskiya-tsentar-na-sveta,"""Векът на Евразия"" - книга за битката за стратегическия център на света",03.06.2026 | 17:52 ч.,,1,Кой ще контролира Евразия? - Русия естествено :))))),анонимен,преди 3 дни,1,1,2026-06-07 10:56:34
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,126,"Освен това, дори и да е така прави много лошо впечатление това самоизтъкване, един стойностен човек никога не би го направил! Но както казах МНОГО СЕ СЪМНЯВАМ това изобщо да е истина! По-скоро е някакъв журналистически къор-фишек за лапнишарани!",Не ми се вярва,преди 1 ден,0,0,2026-06-07 10:56:39
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,125,Този е само един придворен певач на джуджето. Не му обръщаме внимание,Истината е...,преди 3 дни,6,0,2026-06-07 10:56:39
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,124,"Да не излезе, че благодарение на Пидер Киркоров е написана и Кирилицата ни...",ХА ХА ХА,преди 3 дни,5,0,2026-06-07 10:56:39
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,123,"тоя какъв е гей само! адски провокативна жалка гад, която не може да се кротне никога. патологичен случай.",анонимен,преди 3 дни,6,0,2026-06-07 10:56:39
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,122,Противна личност,анонимен,преди 3 дни,9,1,2026-06-07 10:56:39
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,121,"Приятелю прекаляваш с плодовата и дърпането на кожичката за уриниране,която имаш!",анонимен,преди 3 дни,4,1,2026-06-07 10:56:39
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,120,"Дара Спечели Евровизия , с песента си .",УМРЯХ ОТ СМЯХ,преди 3 дни,3,3,2026-06-07 10:56:39
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,119,"Ахаха, кратуно и ти ли така доказваш, че не си хомосексуалист. Щот си хванал няква отчаяна *** за пред хората. Такива сте милиони. И жена ти те знае, че обичаш да смучеш мъжки полови органи. Но си трае.",До 124,преди 3 дни,3,1,2026-06-07 10:56:39
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,118,Киркоров се е доказал като съпруг на Алла Пугачова! А нерези като тебе май сте небинарни!,анонимен,преди 3 дни,2,9,2026-06-07 10:56:39
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,117,"А на Дара мъжа и е турчин! А текста написа грък! А танцьорите-скандинавци! А продуцента ,грък! А парите ги даде чужденец! Айде сега плюеме!",анонимен,преди 3 дни,7,2,2026-06-07 10:56:39
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,116,Българите са аусайдери и слабаци и все трябва да им се помага,анонимен,преди 3 дни,0,11,2026-06-07 10:56:43
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,115,"А Хомосексуалистът Киркоров не е ли помогнал на виетнамския гей спечелил конкурса на комплелсарите, открит от бункерния вовя, проведен на мизерна сцена с упастието на друг знаменит рашистански хомосексуалист - Шаман. Но той е арийски гей, не кавказки гей като Киркоров",Хаха,преди 3 дни,6,2,2026-06-07 10:56:43
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,114,Кончита Вурс - Киркоров мбхаааааа докато си бъркал в дупката Кончита Киркоров измислил Бангаранга мбхааа,руската,преди 3 дни,2,1,2026-06-07 10:56:43
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,113,"Кой беше този? Ааа сетих се, откровен хомосексуалист, подкрепящ режимът на бункерния пергиш в Кремъл. Едва ли има толкова жалко изчадие. Кратуняците едва ли се сещат и за една песен изпята от това плашило... но го боготворят!",Ужасът,преди 3 дни,3,1,2026-06-07 10:56:43
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,112,Коя е брадатата жена от снимката? Да не е Кончита Вурст?,анонимен,преди 3 дни,4,1,2026-06-07 10:56:43
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,111,Защото си бангаранга...:))),Ze nigmar,преди 3 дни,0,0,2026-06-07 10:56:43
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,110,Е това е песен и Евровизия брат! То не е като да мааш с *** оо строежите! Помощници трябват и то много!,анонимен,преди 3 дни,0,0,2026-06-07 10:56:43
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,109,Ами и вие украинците говорите помежду си на руски! Защо ли? И никой не ви кара насила!,анонимен,преди 3 дни,4,1,2026-06-07 10:56:43
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,108,Филип Киркоров е най-големия русофил.В случая даже не е участвал в песента на Дара.,анонимен,преди 3 дни,3,0,2026-06-07 10:56:43
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,107,Вече ми се повръща от помощници,анонимен,преди 3 дни,3,2,2026-06-07 10:56:43
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,106,Киркоров се изказва много топло и за Дара и за екипа създали тази победа! Нищо лошо не е казал по отношение на никого! Ако някой има друга истина по въпроса как е създадена победата щеше да я оубликува! Не разбирам мръсния ви патос !,анонимен,преди 3 дни,7,3,2026-06-07 10:56:45
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,105,Еми нормално - руска мека китка помага на наща кущрамба да спечели конкурс за меки китки,анонимен,преди 3 дни,3,7,2026-06-07 10:56:45
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,104,Всичките балгарите сме за Русия нашия освободител нашите братя оспех Русия!!! президента Путин сам води воината срещу цялия фашизам на украйна германия и сащ,Христо Христов,преди 3 дни,4,8,2026-06-07 10:56:45
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,103,Онова просто парче ако иска да вади кинти не да вади плакати ами да подпише с киркоров въпреки че има почти непреодолима конкуренция за нея на рускоговорящия пазар ак ще извади,анонимен,преди 3 дни,1,1,2026-06-07 10:56:45
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,102,Казаха ли ви го в прав текст. Ако не бяха руснаците България щеше да участва и да спечели Евровизия на кукуво лято.,анонимен,преди 3 дни,3,7,2026-06-07 10:56:45
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,101,"Браво Кире, без теб как щяхме да слушаме такава смислена бангаранга. Добре са ти били Гръцка Виза на заднат страница на падпорта ти че да спечелим заради теб",анонимен,преди 3 дни,1,2,2026-06-07 10:56:45
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,100,Филип е истински професионалист бнт до сега да бяха ревнали следователно е верно това което казва,анонимен,преди 3 дни,8,4,2026-06-07 10:56:45
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,99,"125 фолкора е първото и най важното нещо което трябва да те интересува. Фолклорът е традиционите ценности, а не нещо друго. Примерно ти никога няма да разбереш какво е Хорехрони. А имаше такава песен на kristina - horehronie на евровизия. Другото е политика и точно заради политиката тоя конкурс е низвергнат.",анонимен,преди 3 дни,1,1,2026-06-07 10:56:45
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,98,"А защо тихо,бе ,гарван?",анонимен,преди 3 дни,0,0,2026-06-07 10:56:45
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,97,Застаряващ хомосексуалист,анонимен,преди 3 дни,7,6,2026-06-07 10:56:45
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,96,"Айде сега да не говорим за славянските племена западни и източни,а и южни! Един мост дори не са оставили за поколенията!",анонимен,преди 3 дни,0,2,2026-06-07 10:56:48
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,95,Марш в Русия и тихо!,Чиба бе,преди 3 дни,9,7,2026-06-07 10:56:48
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,94,И защо не го каза преди конкурса?,анонимен,преди 3 дни,3,2,2026-06-07 10:56:48
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,93,"129 е то може и да не се поти и да седи и да пее, само че песнята хореографията и визията не го предполагат. Разликата примерно с Руслана е че се потиха и шведските зомбита",анонимен,преди 3 дни,0,0,2026-06-07 10:56:48
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,92,"До: анонименКакво ме интересува фолклора им, умнико? Що не си поговорим за ""широката руска славянска душа"" и колко пъти тя разсипа държавата на едни достойни славяни като поляците и колко пъти те се издигаха от калта и прахта, за да я съградят отново? За разлика от такива като теб",Анонимен,преди 3 дни,3,3,2026-06-07 10:56:48
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,91,"Безплатен обяд няма! За да има песен трябва композитор,текстописец,аранжимент,хореограф,танцьори, гримьори,пиари и т.н.! А преди всичко трябват пари! Много пари! Певицата е черешката на тортата! А един от виновните за успеха е Киркор! Точка!!!",анонимен,преди 3 дни,4,8,2026-06-07 10:56:48
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,90,Филип е страхотен музикант от световна класа и добре че беше той за да спечели тая самозвана псевдо певица Дара ли е Мара ли е,анонимен,преди 3 дни,1,14,2026-06-07 10:56:48
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,89,"Може и да е имал участие в цялата тази история , но не е благодарение на него ... защото той не се е потил на сцената , а Дара . Победата си е нейна . Тя е изпълнителката",анонимен,преди 3 дни,8,3,2026-06-07 10:56:48
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,88,"Да е жив и здрав! Повече такива души ни трябват! Щото тука мизерията се вижда! Съдейки по коментарите! Плебеите български пишат,шега няма!",анонимен,преди 3 дни,5,7,2026-06-07 10:56:48
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,87,"115 едва ли, Азис е популярен вече в щатите сред тамошните емигранти чикагските бакшиши. Там се омъжи май. Софка нашумя покаря слави чалгаря. даже ицо наркомана беше пуснал текст там за евровизия че щял да ходи да ги бие чалгаря. А то кво се оказа че фена на ицо наркото е недоволен, тоест ти. Понеже песнята не е в стил соса маже палим палим, а е бангаранга смесица да пасне на етнически състав на ЕС с новите тарамбуки.",анонимен,преди 3 дни,0,0,2026-06-07 10:56:48
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,86,"Ей всички се накачулиха на тази победа, този, гърци, турци, че и румънци. Победата си е на Дара, а другото е само изтъкване. Защо Киркоров не се яви на Евровизия, нали е певец. Изпълнителя е най-важният и победата си е негова, а екипа е доволен от добре свършената работа.",анонимен,преди 3 дни,7,5,2026-06-07 10:56:51
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,85,Бтаво. Господин Филип Киркоров е един истински мъж и уважаван руснак..,анонимен,преди 3 дни,6,6,2026-06-07 10:56:51
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,84,"Киркоров е и руснак,а българин по рождение и има българско гражданство! Така че не пишете измислици!",анонимен,преди 3 дни,7,0,2026-06-07 10:56:51
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,83,Грандоманът си остава грандоман. Не греши със скромност,Чекиджиста от Питер,преди 3 дни,4,1,2026-06-07 10:56:51
dnes.bg,https://www.dnes.bg/c/448-svobodno-vreme?page=5,https://www.dnes.bg/a/448-svobodno-vreme/723694-filip-kirkorov-vyarno-e-blagodarenie-na-men-balgariya-specheli-evroviziya,"Филип Киркоров: Вярно е, благодарение на мен България спечели Евровизия!",03.06.2026 | 17:25 ч.,,82,Тоя траBe,анонимен,преди 3 дни,2,1,2026-06-07 10:56:51
