source_site,category_url,article_url,article_title,article_published_at,article_views,comment_index,comment,author,comment_date,likes,dislikes,scraped_at
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,62,Чекаме господин Радев да върне лева.,анонимен,преди 2 дни,0,0,2026-04-11 17:08:15
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,61,"Кутев, стига глупости! Съсипахте БСП-то сега сте се лепнали за генерал нищоправец да ви вкара в парламента! как пък изчисли, че всеки втори подкрепя нищожеството Радев?!",анонимен,преди 2 дни,2,1,2026-04-11 17:08:15
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,60,"му дават лоши резултати, казват, че 49% от българите подкрепят Радев. - изложихте се, аз си мислех че сте достигнали 99.9%.",Сатир,преди 2 дни,1,1,2026-04-11 17:08:15
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,59,До: анонименБобокови бяха точни с парите. Това им бе задачата. Има и други.,Радевата олигархия,преди 2 дни,6,0,2026-04-11 17:08:15
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,58,"Не, не всеки втори подкрепя ПБ на путиниста Радев. И слава Богу, иначе ще трябва да обявин нацията за свършена.",Часът на истината 19,преди 2 дни,8,1,2026-04-11 17:08:15
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,57,не! всеки трети от четирима!,анонимен,преди 2 дни,0,0,2026-04-11 17:08:15
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,56,"Чудно къде са онези Бобокови,които призоваха Радев да направи партия.Бяха много смели около протестите,даже и един техен наследник беше арестуван. Сега никакви ги няма? Радев ли ги е накарал да се потопят надълбоко,да не дразнят народа покрай битката с Олигархията,каквато са самите те?",анонимен,преди 2 дни,7,1,2026-04-11 17:08:15
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,55,"защо лъжеш бе.не е вярно.аз не го подкрепям.тоя е *** на руснаците,и ще ни доведе до мизерия.",anonimen,преди 2 дни,6,1,2026-04-11 17:08:15
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,54,"От ""Винаги верни на Партията"" до ""Прогресивна България"" .Това накратко е диагнозата на Кутев и такива като него",анонимен,преди 2 дни,6,1,2026-04-11 17:08:15
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,53,"Антоне Антоне Къде ти е ума Всеки втори българин проклина Радев и неговото появяване ,дето докара тази беля, тази разсипня от години като се появи на небосклона той и партията му продължаваме промяната Да гори в ада Румен ти Радев",Народът,преди 2 дни,12,1,2026-04-11 17:08:17
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,52,"Този сбирток от екс бсп кадри и шепа каратисти с волейболисти ще останат изненадани след седмица. Въобразяват си, че народа дава мило и драго да го управляват пак. Пак, защото те със служебните вече управляваха. И направиха само поразии. Кампанията им е вяла и безлична. А на нови избори ще изпаднат още. Имам чувството, че Радев насила е накаран да прави партия. Никакво желание. Бойко обикаля България, отиде при всеки ютюбър, обяснява се, показва.",анонимен,преди 2 дни,13,1,2026-04-11 17:08:17
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,51,"Слава богу няма го мавзолея,слава богу няма го и Гената",анонимен,преди 2 дни,4,1,2026-04-11 17:08:17
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,50,"Фурнаджийски лопати като Кутев, ВЪН. ""Човек"", който е готов да говори всичко, което се очаква от него, ""човек"" без принципи и морал, не може да е от полза на обществоти. Радев прави голяма грешка, че се доверява на такива манипулатори и лъжци. Това продажници. Това са ""спящи клетки"" на мафията, които чакат да бъдат активирани.",Bobyname,преди 2 дни,12,0,2026-04-11 17:08:17
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,49,"До: анонимен 55 - Мавзолеят го няма вече от няколко десетилетия бе, човек. Взриви го Гената.",анонимен,преди 2 дни,4,0,2026-04-11 17:08:17
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,48,ТОВА НЕ Е ВЯРНО!!! Само изкукали червени баби и дядовци бивши комсомолски големци подкрепят този троянски кон на Кремъл.,анонимен,преди 2 дни,7,1,2026-04-11 17:08:17
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,47,До: анонимен-67 престани да си говориш с въображаеми хора а си пий хапчетата редовно,психиатър,преди 2 дни,4,1,2026-04-11 17:08:17
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,46,"Вярно е.Разговарях с десетки хора който от години не гласуват защото са отвратени от политическите кражби и далавери.всички казват,че сега ще гласуват за Радев.Дори вие платените дето го плюете го знаете,но го правите по задължение.",анонимен,преди 2 дни,3,11,2026-04-11 17:08:17
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,45,:)))))) Гладен зелен чорап много гласове сънува! :)))),нккщои,преди 2 дни,9,1,2026-04-11 17:08:17
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,44,Глyпости. Мокри сънища на рундювите глашатаи. Нямате и една трета.,Българин,преди 2 дни,6,1,2026-04-11 17:08:17
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,43,"Че и си верват,тяхната амица гладна",анонимен,преди 2 дни,11,0,2026-04-11 17:08:19
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,42,"Излязла е Радка,малка пиратка и се провикна по микрофона",анонимен,преди 2 дни,3,0,2026-04-11 17:08:19
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,41,"Едни плюят по Радев,щото ще изпаднат от хранилката,а други щото от тях вече нищо няма да зависи.",Анонимен,преди 2 дни,2,5,2026-04-11 17:08:19
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,40,"Кутев е много зле с аритметиката! Сигурно всяка втора оценка по този предмет му е била двойка. Мечтаят те с Рундьо за пълно мнозинство, но ще се охълцат и ще останат с пръст в устата. Слава Богу българският народ на 70-80% е адекватен за да не гласува за руска фуражка.",анонимен,преди 2 дни,11,2,2026-04-11 17:08:19
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,39,Този ли обучаваше тролфабpиката онлайн? Гледах запис преди 3 г.,анонимен,преди 2 дни,5,2,2026-04-11 17:08:19
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,38,Боташ харесва това!,анонимен,преди 2 дни,6,2,2026-04-11 17:08:19
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,37,Дано да има парад на 9 май! Да дойде украински дрон и криворъкото руско ПВО да нацели мавзолея с мумията.,анонимен,преди 2 дни,0,3,2026-04-11 17:08:19
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,36,"Би ли обяснил как точно Бойко открадна империята на Божков,интересен ми е механизма.Пък и да те видя дали си банкер или си поредния поплювко",до Банкеръ,преди 2 дни,3,3,2026-04-11 17:08:19
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,35,"Радев освен,че е взимал голяма заплата през целия си живот не е направил нищо съществено.В.Божков е създал империя,нищо,че Бойко му я открадна.Има къде,къде по кадърни хора от Военния пенсионер взимаш и заплата.Евала.",Банкеръ,преди 2 дни,7,1,2026-04-11 17:08:19
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,34,"При едни честни и неманипулирани избори Гунчо не може да спечели повече от 10% от гласовете,пък вие си лъжете колкото искате",анонимен,преди 2 дни,8,1,2026-04-11 17:08:19
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,33,"И аз го харесвам Ококорения Асан,за боксова круша",до Хата Монтана,преди 2 дни,6,2,2026-04-11 17:08:23
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,32,"Много зле, Кутев (спортист, милиционер)",анонимен,преди 2 дни,9,1,2026-04-11 17:08:23
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,31,"Курте,що лъжеш като дърт комунист бре?",анонимен,преди 2 дни,11,1,2026-04-11 17:08:23
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,30,Всъщност всеки пети българин подкрепя Радев. Останалото е подготовка за военен преврат след изборите.,Йордан,преди 2 дни,4,6,2026-04-11 17:08:23
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,29,"Кутев,ти не *** ли кюстендилската на Корнелия бе?",анонимен,преди 2 дни,6,1,2026-04-11 17:08:23
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,28,"Куртев,Антоне,ти в час ли си ве джипси?Имам много приятели и познати и не познавам и един ,който подкрепя Гунчо.Що лъжеш ве мискинино?",анонимен,преди 2 дни,10,3,2026-04-11 17:08:23
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,27,Прогресивна България застава зад интересите на половин милион администрация и педесет хиляди милиционери....Демек всякакви промени и прогрес оставете юззз всичко по старумо.,Ново ТОТО...,преди 2 дни,8,1,2026-04-11 17:08:23
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,26,"Аз работя с 36 човека екип. Един подкрепя Радев и това е. Хахаха ха-ха ха-ха ха-ха ха-ха Къде е всеки втори, бре? На всеки километър даже не е.",анонимен,преди 2 дни,13,1,2026-04-11 17:08:23
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,25,Глупости на търкалета!,Пришелец,преди 2 дни,7,2,2026-04-11 17:08:23
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,24,това не е вярно нямам близък или познат който да го подкрепя един целенасочено надут балон от говорители и медии.,анонимен,преди 2 дни,11,1,2026-04-11 17:08:23
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,23,Радев е сбъркал като се е доверил на Кутев,анонимен,преди 2 дни,11,1,2026-04-11 17:08:25
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,22,"ПСБ, това са БСП наобратно. Кого заблуждават.",анонимен,преди 2 дни,9,1,2026-04-11 17:08:25
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,21,кутев дали получава оргазъм докато говори с тва вдъхновение,сексолог,преди 2 дни,6,1,2026-04-11 17:08:25
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,20,Кутев се е объркал.,анонимен,преди 2 дни,8,2,2026-04-11 17:08:25
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,19,Тоя е спал на течение.,анонимен,преди 2 дни,11,1,2026-04-11 17:08:25
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,18,"ако половината българи излезнат да гласуват излиза че всички ше гласуват за радев :) кутев , абе ти можеш ли да смяташ че нещо не излизат сметките . за другите партии от къде ше дойдат гласовете ? прогресистите разчитат на ония в Турция дето имат български паспорти ама пак не излизат сметките .",абе,преди 2 дни,10,1,2026-04-11 17:08:25
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,17,всеки втори....от анкетираните.,анонимен,преди 2 дни,10,0,2026-04-11 17:08:25
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,16,Те това съскащо и давещо се в омраза нещо го гледахме само на Нова година- сега ни преследва от огромните табла по шосета и кръстовища,анонимен,преди 2 дни,21,0,2026-04-11 17:08:25
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,15,"антоне , 49% подкрепяли радев , тва не трябваше да го казваш че какъв смях ше падне след изборите ,,,,,",хахахаха,преди 2 дни,23,1,2026-04-11 17:08:25
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,14,Политическата дестабилизация в България се дължи на Урунгел Гадев- 2021г/2026г- 8 избора струващи ни над 1 милиард лева- и ще гласуваме за това нещо- да бе.,анонимен,преди 2 дни,22,0,2026-04-11 17:08:25
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,13,И тоя се облажи от боташ,анонимен,преди 2 дни,23,0,2026-04-11 17:08:28
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,12,Боко ще бие Рундю на изборите.,Зозо,преди 2 дни,22,3,2026-04-11 17:08:28
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,11,А всеки първи ви мрази.,анонимен,преди 2 дни,23,0,2026-04-11 17:08:28
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,10,Кутев- спри незабавно алкохола- той е вреден за психичното ти здраве- кой нормален ще подкрепя мистър БОТАШ?!,анонимен,преди 2 дни,22,1,2026-04-11 17:08:28
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,9,НЕ НА РАДЕВ,нормален,преди 2 дни,23,1,2026-04-11 17:08:28
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,8,"Кутев ,много ти е разведена фантазията!",анонимен,преди 2 дни,21,0,2026-04-11 17:08:28
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,7,всеки втори българин подкрепял прогресиста румен хахахаха е тва и на първи април няма да мине бе наведен кутев,СМЯХ,преди 2 дни,22,1,2026-04-11 17:08:28
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,6,"Радев , Мачкай наред Мафиотите и Олигарсите . Те имат Пари за да си Купят Изборите . НО , НАРОДА ще гласува за ТЕБ .",ПОДКРЕПА,преди 2 дни,0,22,2026-04-11 17:08:28
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,5,"Ди Ванс беше в Унгария да надъхва избиратели, да бяхте го поканили и Вие. Радеф нали е възпитаник на американска школа,",Избирател,преди 2 дни,7,2,2026-04-11 17:08:28
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,4,"Кой нормален човек ще подкрепя индивида, чието служебно правителство въведе фашистките зелени сертификати?!",глупости,преди 2 дни,16,1,2026-04-11 17:08:28
